#group,false,false,true,true,false,false,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string
#default,last,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T06:28:37.565Z,681,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T06:38:14.232Z,610,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T06:47:50.899Z,532,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T06:57:27.566Z,477,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T07:07:04.233Z,435,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T07:16:40.9Z,400,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T07:26:17.567Z,400,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T07:35:54.234Z,400,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T07:45:30.901Z,400,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T07:55:07.568Z,400,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T08:04:44.235Z,421,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T08:14:20.902Z,419,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T08:23:57.569Z,416,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T08:33:34.236Z,419,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T08:43:10.903Z,403,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T08:52:47.57Z,485,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T09:02:24.237Z,794,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T09:12:00.904Z,578,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T09:21:37.571Z,413,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T09:31:14.238Z,798,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T09:40:50.905Z,1092,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T09:50:27.572Z,1397,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T10:00:04.239Z,1511,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T10:09:40.906Z,1531,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T10:19:17.573Z,1532,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T10:28:54.24Z,1540,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T10:38:30.907Z,1599,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T10:48:07.574Z,1677,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T10:57:44.241Z,1747,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T11:07:20.908Z,1856,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T11:16:57.575Z,1870,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T11:26:34.242Z,1905,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T11:36:10.909Z,1934,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T11:45:47.576Z,1960,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T11:55:24.243Z,1956,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T12:05:00.91Z,1991,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T12:14:37.577Z,1950,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T12:24:14.244Z,1890,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T12:33:50.911Z,1887,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T12:43:27.578Z,1865,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T12:53:04.245Z,1885,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T13:02:40.912Z,1863,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T13:12:17.579Z,1870,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T13:21:54.246Z,1825,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T13:31:30.913Z,540,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T13:41:07.58Z,536,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T13:50:44.247Z,1073,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T14:00:20.914Z,1413,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T14:09:57.581Z,1582,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T14:19:34.248Z,3253,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T14:29:10.915Z,2758,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T14:38:47.582Z,2500,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T14:48:24.249Z,1922,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T14:58:00.916Z,1080,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T15:07:37.583Z,1592,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T15:17:14.25Z,1837,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T15:26:50.917Z,1839,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T15:36:27.584Z,1839,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T15:46:04.251Z,1885,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T15:55:40.918Z,1930,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T16:05:17.585Z,1978,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T16:14:54.252Z,1999,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T16:24:30.919Z,2035,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T16:34:07.586Z,2058,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T16:43:44.253Z,2096,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T16:53:20.92Z,2176,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T17:02:57.587Z,2298,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T17:12:34.254Z,2523,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T17:22:10.921Z,2506,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T17:31:47.588Z,2507,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T17:41:24.255Z,2513,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T17:51:00.922Z,2493,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T18:00:37.589Z,2474,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T18:10:14.256Z,2504,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T18:19:50.923Z,2509,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T18:29:27.59Z,2492,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T18:39:04.257Z,2495,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T18:48:40.924Z,2500,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T18:58:17.591Z,2504,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T19:07:54.258Z,2513,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T19:17:30.925Z,2521,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T19:27:07.592Z,2504,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T19:36:44.259Z,2511,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T19:46:20.926Z,2493,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T19:55:57.593Z,2500,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T20:05:34.26Z,1976,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T20:15:10.927Z,1877,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T20:24:47.594Z,1893,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T20:34:24.261Z,1909,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T20:44:00.928Z,1838,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T20:53:37.595Z,1814,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T21:03:14.262Z,1830,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T21:12:50.929Z,1875,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T21:22:27.596Z,1861,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T21:32:04.263Z,1980,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T21:41:40.93Z,2134,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T21:51:17.597Z,2082,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T22:00:54.264Z,2070,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T22:10:30.931Z,2031,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T22:20:07.598Z,2342,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T22:29:44.265Z,2152,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T22:39:20.932Z,2118,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T22:48:57.599Z,1985,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T22:58:34.266Z,1857,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T23:08:10.933Z,1863,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T23:17:47.6Z,960,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T23:27:24.267Z,1248,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T23:37:00.934Z,1563,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T23:46:37.601Z,1638,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-20T23:56:14.268Z,1655,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T00:05:50.935Z,1660,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T00:15:27.602Z,1717,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T00:25:04.269Z,1782,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T00:34:40.936Z,1789,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T00:44:17.603Z,1823,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T00:53:54.27Z,1879,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T01:03:30.937Z,1760,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T01:13:07.604Z,1704,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T01:22:44.271Z,1656,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T01:32:20.938Z,1673,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T01:41:57.605Z,1637,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T01:51:34.272Z,1616,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T02:01:10.939Z,1607,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T02:10:47.606Z,1599,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T02:20:24.273Z,1606,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T02:30:00.94Z,1598,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T02:39:37.607Z,1591,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T02:49:14.274Z,1568,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T02:58:50.941Z,1560,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T03:08:27.608Z,1552,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T03:18:04.275Z,1546,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T03:27:40.942Z,1536,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T03:37:17.609Z,1530,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T03:46:54.276Z,1522,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T03:56:30.943Z,1528,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T04:06:07.61Z,1521,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T04:15:44.277Z,1537,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T04:25:20.944Z,1530,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T04:34:57.611Z,1535,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T04:44:34.278Z,1543,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T04:54:10.945Z,1536,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T05:03:47.612Z,1543,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T05:13:24.279Z,1536,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T05:23:00.946Z,1543,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T05:32:37.613Z,1534,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T05:42:14.28Z,1540,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T05:51:50.947Z,1546,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T06:01:27.614Z,1501,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T06:11:04.281Z,1520,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T06:20:40.948Z,1501,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T06:30:17.615Z,1457,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T06:39:54.282Z,1477,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T06:49:30.949Z,1413,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T06:59:07.616Z,1400,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T07:08:44.283Z,1546,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T07:18:20.95Z,1552,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T07:27:57.617Z,1655,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T07:37:34.284Z,1601,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T07:47:10.951Z,1492,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T07:56:47.618Z,1110,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T08:06:24.285Z,927,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T08:16:00.952Z,856,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T08:25:37.619Z,882,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T08:35:14.286Z,496,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T08:44:50.953Z,538,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T08:54:27.62Z,1301,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T09:04:04.287Z,1105,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T09:13:40.954Z,951,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T09:23:17.621Z,1309,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T09:32:54.288Z,1529,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T09:42:30.955Z,1547,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T09:52:07.622Z,1753,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T10:01:44.289Z,1747,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T10:11:20.956Z,1739,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T10:20:57.623Z,1808,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T10:30:34.29Z,1742,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T10:40:10.957Z,1703,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T10:49:47.624Z,1677,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T10:59:24.291Z,1560,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T11:09:00.958Z,1214,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T11:18:37.625Z,1435,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T11:28:14.292Z,1500,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T11:37:50.959Z,1563,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T11:47:27.626Z,1608,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T11:57:04.293Z,1668,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T12:06:40.96Z,1753,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T12:16:17.627Z,1728,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T12:25:54.294Z,1720,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T12:35:30.961Z,1714,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T12:45:07.628Z,1728,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T12:54:44.295Z,1861,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T13:04:20.962Z,1903,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T13:13:57.629Z,1989,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T13:23:34.296Z,2006,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T13:33:10.963Z,1949,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T13:42:47.63Z,1943,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T13:52:24.297Z,1934,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T14:02:00.964Z,1930,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T14:11:37.631Z,3108,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T14:21:14.298Z,2661,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T14:30:50.965Z,2363,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T14:40:27.632Z,2218,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T14:50:04.299Z,2118,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T14:59:40.966Z,2056,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T15:09:17.633Z,2013,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T15:18:54.3Z,2007,eco2,ccs811
,,2,2021-03-20T01:30:00.506Z,2021-03-22T11:10:00.506Z,2021-03-21T15:28:30.967Z,1999,eco2,ccs811
